Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
tee and towel,,,White towel & white shirt,No,560,140,51,White,White,1x1,500,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,1,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel0,1393,14364,aQcLfpK57swBh64vs
tee and towel,,,Red towel & white shirt,No,560,140,51,White,Red,1x1,500,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,2,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel1,1393,230,WdJmXWnEyPtSZrdyt
tee and towel,,,Blue towel & white shirt,No,560,140,51,White,Blue,1x1,500,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,3,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel2,1393,231,QBbk8a9nBA5BrASG8
tee and towel,,,Black towel & white shirt,No,560,140,51,White,Black,1x1,500,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,4,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel3,1393,232,s5HWNiSbAXJMevuLP
tee and towel,,,Pink towel & black shirt,No,560,140,51,Black,Pink,1x1,500,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,5,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel4,1393,233,9HBx6Mz7qrPSvXsZP
tee and towel,,,Orange towel & black shirt,No,560,140,51,Black,Orange,1x1,500,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,6,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel6,1393,247,oqXAuSoPiRqSGtxBk
tee and towel,,,Green towel & black shirt,No,560,140,51,Black,Green,1x1,500,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Simple,Active,everyday; outdoorsy; comfy; sporty,7,Yes,For sale,2.0.0,Yes,TopsTexTopYshirtsHTowel5,1393,246,dT3QTdCw5pvxY4WNz
tee with silicone bib,,,Baby pink,No,840,210,51,Red,White,1x1,760,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday,1,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib4,1411,515,Hr7RGoX9aoRs3oqs4
tee with silicone bib,,,Baby purple,No,840,210,51,Pink,White,1x1,760,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday,2,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib1,1411,512,uoTCftBwiEtqo3GjZ
tee with silicone bib,,,Baby orange,No,840,210,51,Orange,White,1x1,760,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday,3,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib7,1411,518,vNvXFQA8eWQE7G3Po
tee with silicone bib,,,Baby yellow,No,840,210,51,Yellow,White,1x1,760,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday,4,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib2,1411,513,cf7mdxKWaorWQJpwu
tee with silicone bib,,,Baby green,No,840,210,51,Green,White,1x1,760,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday,5,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib3,1411,514,4YRhvfRd2WeEf3aBR
tee with silicone bib,,,Baby mint,No,840,210,51,Aqua,White,1x1,760,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday,6,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib0,1411,14427,YsL5CrebBs2gyBL8r
tee with silicone bib,,,Baby blue,No,840,210,51,Blue,White,1x1,760,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday,7,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib6,1411,517,F7MPi5zvLW7aLXWAs
tee with silicone bib,,,Baby gray,No,840,210,51,Beige,White,1x1,760,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday,8,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsHBib5,1411,516,gr5uj4LkBwiLeRucn
tee-parka combo,,,Pink,No,1400,350,51,Pink,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Active,everyday; comfy; sporty,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLParkertshirt3,356,7986,C3om2GyytLZ5mDLf5
tee-parka combo,,,Orange,No,1400,350,51,Orange,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Active,everyday; comfy; sporty,2,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLParkertshirt2,356,7985,rFocrft4TasWGzWCP
tee-parka combo,,,Lime,No,1400,350,51,Yellow,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Active,everyday; comfy; sporty,3,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLParkertshirt0,356,4423,tS5NLyyFXadqZu9ZB
tee-parka combo,,,Mint,No,1400,350,51,Green,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Active,everyday; comfy; sporty,4,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLParkertshirt4,356,7987,bjfw7htj3YQydswyS
tee-parka combo,,,Blue,No,1400,350,51,Blue,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Active,everyday; comfy; sporty,5,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLParkertshirt1,356,7984,wyxhdGBe5wmdyotJD
tennis sweater,,,Ivory,No,1440,360,51,White,White,1x1,1300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Elegant,sporty; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLTennis0,197,3599,sAzQag25YoPGutGtH
tennis sweater,,,Red,No,1440,360,51,Red,Aqua,1x1,1300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Elegant,sporty; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLTennis3,197,7751,HDfynaBjHNKzHb9dC
tennis sweater,,,Green,No,1440,360,51,Green,Aqua,1x1,1300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Elegant,sporty; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLTennis1,197,7749,v33wuT8gpCRoosQ3p
tennis sweater,,,Brown,No,1440,360,51,Brown,Aqua,1x1,1300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Elegant,sporty; work,4,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLTennis2,197,7750,GbQtGZdDRt8GdmRLu
terry-cloth nightgown,,,Pink,No,1440,360,51,Pink,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,fairy tale; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPajamas4,1154,11930,LmWMwpm2fQJCr2WMf
terry-cloth nightgown,,,Orange,No,1440,360,51,Orange,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,fairy tale; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPajamas3,1154,11929,nn9uKBRnJ2vvwifar
terry-cloth nightgown,,,Cream,No,1440,360,51,Yellow,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,fairy tale; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPajamas5,1154,12189,ZPxKjuDhg8rcJBCke
terry-cloth nightgown,,,Lime,No,1440,360,51,Green,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,fairy tale; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPajamas7,1154,12191,TscyyY6gA7TWJTLoa
terry-cloth nightgown,,,Green,No,1440,360,51,Green,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,fairy tale; comfy,5,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPajamas2,1154,11928,Z6HrGM4BWYgoXakBi
terry-cloth nightgown,,,Light blue,No,1440,360,51,Aqua,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,fairy tale; comfy,6,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPajamas0,1154,11095,quaZXmtHGzaXRhaYj
terry-cloth nightgown,,,Blue,No,1440,360,51,Blue,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,fairy tale; comfy,7,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPajamas1,1154,11927,4RaNSPz3N7ZE9Nfy2
terry-cloth nightgown,,,Purple,No,1440,360,51,Purple,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,fairy tale; comfy,8,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLPajamas6,1154,12190,hdDLahyD64JxB56Fk
text shirt,,,White,No,800,200,51,White,Gray,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Cool,Cool,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLAlphabet1,316,8403,cG9wocvdh7ZCHQXpP
text shirt,,,Black,No,800,200,51,Black,Gray,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,All Year,Free,Free,Cool,Cool,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLAlphabet0,316,4340,P8BYsmi6va7PJ5pnF
text shirt,,,Red,No,800,200,51,Red,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Cool,Cool,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLAlphabet2,316,8404,gYMYwoyFrZPM9Eo64
thank-you Dad apron,,,Black,No,1100,275,201,Black,Gray,1x1,NA,NA,Nook Shopping Seasonal,,Father's Day,Yes,All Year,All Year,NA,Free,Free,Cool,Active,everyday; comfy; work,1,Yes,Seasonal,1.10.0,Yes,TopsTexTopCoatLFather4,1378,14649,8uJdWHMXyuqEYcLbu
thank-you Dad apron,,,Red,No,1100,275,201,Red,White,1x1,NA,NA,Nook Shopping Seasonal,,Father's Day,Yes,All Year,All Year,NA,Free,Free,Cool,Active,everyday; comfy; work,2,Yes,Seasonal,1.10.0,Yes,TopsTexTopCoatLFather1,1378,14646,yyn4mabcRXzwHxGhZ
thank-you Dad apron,,,Green,No,1100,275,201,Green,Beige,1x1,NA,NA,Nook Shopping Seasonal,,Father's Day,Yes,All Year,All Year,NA,Free,Free,Cool,Active,everyday; comfy; work,3,Yes,Seasonal,1.10.0,Yes,TopsTexTopCoatLFather2,1378,14647,2szouk59KewzSRwn2
thank-you Dad apron,,,Blue,No,1100,275,201,Blue,White,1x1,NA,NA,Nook Shopping Seasonal,,Father's Day,Yes,All Year,All Year,NA,Free,Free,Cool,Active,everyday; comfy; work,4,Yes,Seasonal,1.10.0,Yes,TopsTexTopCoatLFather0,1378,14283,GJXveaxFiK8jfKtLB
thank-you Dad apron,,,Brown,No,1100,275,201,Brown,Black,1x1,NA,NA,Nook Shopping Seasonal,,Father's Day,Yes,All Year,All Year,NA,Free,Free,Cool,Active,everyday; comfy; work,5,Yes,Seasonal,1.10.0,Yes,TopsTexTopCoatLFather3,1378,14648,ktnsvLxDYfX5ymMsH
thick-stripes shirt,,,Navy & gray,No,1120,280,51,Gray,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Active,sporty,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRugby6,218,7627,2TdPLhyZrguzzxe4o
thick-stripes shirt,,,Yellow & red,No,1120,280,51,Red,Orange,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Active,sporty,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRugby5,218,7626,hhAg3nkrFLeTjjnYR
thick-stripes shirt,,,Rose red & navy,No,1120,280,51,Red,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Active,sporty,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRugby2,218,7623,C9ZYRGGpYjrnnQBs2
thick-stripes shirt,,,Yellow & navy,No,1120,280,51,Yellow,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Active,sporty,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRugby0,218,3666,hjWjh6fddnQxNw7Dv
thick-stripes shirt,,,Green & navy,No,1120,280,51,Green,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Active,sporty,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRugby1,218,7622,9ij62FBzPRsxWKauZ
thick-stripes shirt,,,Light blue & black,No,1120,280,51,Aqua,Black,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Active,sporty,6,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRugby7,218,7628,4SE2998q8YP5X24dY
thick-stripes shirt,,,Green & purple,No,1120,280,51,Purple,Green,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Active,sporty,7,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRugby4,218,7625,TGWjXxBaQ5azko2SX
thick-stripes shirt,,,Beige & navy,No,1120,280,51,Beige,Blue,1x1,1000,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Active,Active,sporty,8,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLRugby3,218,7624,ENzF5vBvPL9YWi3p8
thief's costume,,,NA,No,2600,650,51,Black,Red,1x1,2300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,fairy tale; theatrical,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLThiefBlack,585,5134,mzicEzdYT9bQvNSc5
thread-worn sweater,,,Black,No,980,245,51,Black,White,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,All Year,Free,Free,Cool,Cool,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLDamage1,577,8556,5WikqoBPEKiw2wvJu
thread-worn sweater,,,Pink,No,980,245,51,Pink,White,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Cool,Cool,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLDamage3,577,8558,9dKYw5fCXsrbgShFv
thread-worn sweater,,,Green,No,980,245,51,Green,White,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Cool,Cool,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLDamage0,577,5126,Yh6QRfZZCZiYAggLw
thread-worn sweater,,,Beige,No,980,245,51,Beige,White,1x1,880,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Cool,Cool,everyday; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLDamage2,577,8557,6djwvSaBqAj3kz8Ep
three-ball tee,,,NA,No,560,140,51,Red,White,1x1,500,Poki,Nook Shopping Daily Selection,,NA,NA,All Year,Summer,NA,Free,Free,Active,Simple,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHNumberball3,22,2498,i5drcDjwqEoZFsPEf
tie-dye shirt,,,NA,No,800,200,51,Colorful,Colorful,1x1,720,Poki,Nook Shopping Daily Selection,,NA,NA,All Year,Summer,NA,Free,Free,Active,Active,everyday; comfy; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHTiedyeRainbow,252,4211,5wFAi9omky75z2P8u
tiger jacket,,,NA,No,1750,437,51,Green,White,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,Autumn,NA,Free,Free,Active,Gorgeous,outdoorsy,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSukajantigerGreen,98,3253,PQQm9SwKwsr7tiHMW
tight-knit sweater,,,Gray,No,800,200,51,Gray,Gray,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Simple,everyday,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSlimknit2,298,8553,WsHkMACXfY6fvMa4Q
tight-knit sweater,,,Black,No,800,200,51,Black,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Simple,everyday,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSlimknit0,298,4302,fDaQHhDLPxLuq9fa5
tight-knit sweater,,,Beige,No,800,200,51,Beige,Beige,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Simple,everyday,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSlimknit1,298,8552,ngfwkdoA547PTwrd8
Tomato Festival tee,,,NA,No,1000,250,201,Red,Red,1x1,NA,NA,Nook Shopping Seasonal,,Tomato Festival,Yes,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; party; sporty; theatrical; vacation,1,Yes,Seasonal,2.0.0,Yes,TopsTexTopTshirtsHTomatina0,1232,12796,psz9Cbhgvyxc5wiXQ
top coat,,,Pink,No,2000,500,51,Pink,White,1x1,1800,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Cute,everyday; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLSoutiencollar3,447,8457,xq9bhY6vEchJFcXtk
top coat,,,Light blue,No,2000,500,51,Aqua,Blue,1x1,1800,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Cute,everyday; vacation,2,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLSoutiencollar0,447,4574,sifMA4GrfEWGk2LA4
top coat,,,Brown,No,2000,500,51,Brown,Green,1x1,1800,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Cute,everyday; vacation,3,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLSoutiencollar2,447,8456,a9Ke52BSuZszZDThr
top coat,,,Beige,No,2000,500,51,Beige,Pink,1x1,1800,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Cute,everyday; vacation,4,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLSoutiencollar1,447,8455,AXtPAdDqRhdqL4vYF
track jacket,,,White,No,910,227,51,White,Pink,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSportsjersey2,139,7612,58ZJAWeYPzZuqDjbZ
track jacket,,,Gray,No,910,227,51,Gray,Pink,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSportsjersey1,139,7611,YtMXqNWCCvk7gHStq
track jacket,,,Red,No,910,227,51,Orange,Black,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSportsjersey3,139,7613,WXSBbupxdP8ekxi2P
track jacket,,,Green,No,910,227,51,Green,White,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSportsjersey5,139,7615,EjigD3TBsGQGmn2Hp
track jacket,,,Light blue,No,910,227,51,Blue,Black,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSportsjersey4,139,7614,TjJbf6y6sLdQ8bjiB
track jacket,,,Blue,No,910,227,51,Blue,Orange,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,6,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSportsjersey6,139,7616,vbevhTaPsv7acsxm7
track jacket,,,Navy blue,No,910,227,51,Blue,Aqua,1x1,820,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,7,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLSportsjersey0,139,3334,HvRR4Xs5Efb7JbAgW
traditional straw coat,,,NA,Yes,NFS,160,103,Beige,Beige,1x1,NA,NA,Crafting,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,fairy tale; outdoorsy,1,Yes,Not for sale,1.0.0,Yes,TopsTexTopCoatLStrawBeige,654,5291,zXMsYoKm2DyJPZgoY
tree sweater,,,NA,No,880,220,51,Beige,Green,1x1,790,Poki,Nook Shopping Daily Selection,,Winter (shopping),No,Winter,Winter,NA,Free,Free,Simple,Simple,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLTree0,1023,8194,THhQgeXeutm26jHxt
trench coat,,,Red,No,1680,420,51,Red,Red,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; formal; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLTrench2,18,9285,YRtqpkC7Ro86zqBwQ
trench coat,,,Orange,No,1680,420,51,Orange,Orange,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; formal; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLTrench3,18,9286,Wx8pQEWX9PxhvdJHd
trench coat,,,Light blue,No,1680,420,51,Aqua,Aqua,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; formal; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLTrench1,18,9284,ruR4hBKpNmJkuZtuY
trench coat,,,Navy blue,No,1680,420,51,Blue,Blue,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; formal; work,4,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLTrench4,18,9287,2DurL44iMsMqwGKSm
trench coat,,,Beige,No,1680,420,51,Beige,Beige,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; formal; work,5,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLTrench0,18,2402,LZzoavieA5mTpq8pZ
tropical cut-and-sew tank,,,Orange,No,1200,300,51,Yellow,Green,1x1,1100,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Active,Simple,everyday; party; comfy; sporty,1,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsemmNLayered0,1435,14687,uRZLHtjCTm2n9xHd7
tropical cut-and-sew tank,,,Blue,No,1200,300,51,Aqua,Red,1x1,1100,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Active,Simple,everyday; party; comfy; sporty,2,Yes,For sale,2.0.0,Yes,TopsTexTopTshirtsemmNLayered1,1435,282,qtnRXCNe4c8y3PXkY
