Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Primary Shape,Secondary Shape,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
sprite costume,,,Blue,No,2500,625,51,Blue,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale,6,Yes,Overall,H,For sale,1.0.0,Yes,TopsTexOnepieceOverallHDwarf3,247,8133,S769MA7SJiDTCqNey
sprite costume,,,Brown,No,2500,625,51,Brown,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale,7,Yes,Overall,H,For sale,1.0.0,Yes,TopsTexOnepieceOverallHDwarf2,247,8132,oQZD3BEvoMAxsa5aP
star costume,,,White,No,2800,700,51,White,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Manly,Gorgeous,Gorgeous,party; theatrical,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLStarsinger0,373,4449,PbB2vyEfeyhm2FGL7
star costume,,,Black,No,2800,700,51,Black,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Manly,Gorgeous,Gorgeous,party; theatrical,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLStarsinger1,373,9512,BHa8qcoKp7jLd2kvX
star costume,,,Red,No,2800,700,51,Red,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Manly,Gorgeous,Gorgeous,party; theatrical,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLStarsinger2,373,9513,7SxwZ9yoa7km9d7Cb
star costume,,,Yellow,No,2800,700,51,Yellow,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Manly,Gorgeous,Gorgeous,party; theatrical,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLStarsinger4,373,9515,n9BxfkkEmAshZeFPe
star costume,,,Navy blue,No,2800,700,51,Blue,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Manly,Gorgeous,Gorgeous,party; theatrical,5,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLStarsinger3,373,9514,kASsgZCtKHJtqqyYS
steampunk costume,,,Red,No,2240,560,51,Brown,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,fairy tale; theatrical,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSteampunk0,895,5825,GtMhryHbqGfmRcFgB
steampunk costume,,,Purple,No,2240,560,51,Brown,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,fairy tale; theatrical,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSteampunk1,895,9534,EQzSaQQExxKk4FsJn
steampunk dress,,,Red,No,2360,590,51,Red,Brown,1x1,NA,NA,Able Sisters,,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,1,Yes,Balloon,H,For sale,2.0.0,Yes,TopsTexOnepieceBalloonHSteampunk0,1497,14893,SEosbxFkDiQof9zjE
steampunk dress,,,Purple,No,2360,590,51,Purple,Brown,1x1,NA,NA,Able Sisters,,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,2,Yes,Balloon,H,For sale,2.0.0,Yes,TopsTexOnepieceBalloonHSteampunk4,1497,731,PtkZRYdyNfPuSoTu3
steampunk dress,,,Green,No,2360,590,51,Green,Brown,1x1,NA,NA,Able Sisters,,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,3,Yes,Balloon,H,For sale,2.0.0,Yes,TopsTexOnepieceBalloonHSteampunk2,1497,571,Gkwf2RtHkZShvtJKu
steampunk dress,,,Blue,No,2360,590,51,Blue,Brown,1x1,NA,NA,Able Sisters,,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,4,Yes,Balloon,H,For sale,2.0.0,Yes,TopsTexOnepieceBalloonHSteampunk1,1497,570,s8meCzpKb23np2gdo
steampunk dress,,,Black,No,2360,590,51,Black,Brown,1x1,NA,NA,Able Sisters,,NA,NA,All Year,All Year,NA,Womanly,Womanly,Cute,Cute,fairy tale; party; theatrical,5,Yes,Balloon,H,For sale,2.0.0,Yes,TopsTexOnepieceBalloonHSteampunk3,1497,572,fafEdMCc6dFbJozeX
stellar jumpsuit,,,Dark red,No,1600,400,51,Black,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Free,Active,Cool,party; theatrical,1,Yes,Salopette,L,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteLPsychedelic2,875,9531,vNzDtamSgKT5u3e4X
stellar jumpsuit,,,Red,No,1600,400,51,Red,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Free,Active,Cool,party; theatrical,2,Yes,Salopette,L,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteLPsychedelic4,875,9533,op4sMXoYctMTMms6h
stellar jumpsuit,,,Green,No,1600,400,51,Green,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Free,Active,Cool,party; theatrical,3,Yes,Salopette,L,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteLPsychedelic0,875,5799,kFgxfBaMoWdgZFEXY
stellar jumpsuit,,,Blue,No,1600,400,51,Blue,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Free,Active,Cool,party; theatrical,4,Yes,Salopette,L,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteLPsychedelic1,875,9530,jHpBTBccqHXqxqF4R
stellar jumpsuit,,,Purple,No,1600,400,51,Purple,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Free,Active,Cool,party; theatrical,5,Yes,Salopette,L,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteLPsychedelic3,875,9532,PLDJQPLprXStLPmEo
stone-egg outfit,,,NA,Yes,NFS,1200,351,Yellow,Orange,1x1,NA,NA,Crafting,,Bunny Day (days before); Bunny Day,Yes,All Year,All Year,NA,Free,Free,Active,Cute,fairy tale; party; theatrical,1,Yes,Rib,N,Not for sale,1.1.0,Yes,TopsTexOnepieceRibNEggrock0,1206,12450,7oMiNHiEz3butFLdC
strawberry dress,,,NA,No,1800,450,51,Pink,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNStrawberry,113,3286,pNhmMrgCyz4xZJCcr
striped dress,,,Gray,No,1600,400,51,Gray,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Simple,Simple,everyday; comfy,1,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLBorder5,276,7773,9S4ZB7MgzZmiY6yZw
striped dress,,,Black,No,1600,400,51,Black,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Simple,Simple,everyday; comfy,2,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLBorder0,276,4262,k8SzeWrkb2R9Rq29k
striped dress,,,Red,No,1600,400,51,Red,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Simple,Simple,everyday; comfy,3,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLBorder4,276,7772,B3mB3hBQ3rXyzNaJr
striped dress,,,Pink,No,1600,400,51,Pink,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Simple,Simple,everyday; comfy,4,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLBorder7,276,7775,7bbuxDsKzXH8RLQWp
striped dress,,,Orange,No,1600,400,51,Orange,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Simple,Simple,everyday; comfy,5,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLBorder1,276,7769,AtDKcPxpwpusE9xff
striped dress,,,Yellow,No,1600,400,51,Yellow,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Simple,Simple,everyday; comfy,6,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLBorder3,276,7771,xBrcRrBTEQzhxDp27
striped dress,,,Green,No,1600,400,51,Green,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Simple,Simple,everyday; comfy,7,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLBorder6,276,7774,sowdQdeEo3NcXXyi4
striped dress,,,Blue,No,1600,400,51,Blue,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Womanly,Womanly,Simple,Simple,everyday; comfy,8,Yes,A-line,L,For sale,1.0.0,Yes,TopsTexOnepieceAlineLBorder2,276,7770,8pP8iHgzvSdy57yff
striped halter dress,,,Pink,No,1500,375,51,Pink,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Elegant,Cute,everyday; comfy; vacation,1,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNHalterneckstripe0,291,4290,bQnhA4LroLryGj5CT
striped halter dress,,,Orange,No,1500,375,51,Orange,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Elegant,Cute,everyday; comfy; vacation,2,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNHalterneckstripe2,291,7786,hNu44KnmBXog8JrkC
striped halter dress,,,Green,No,1500,375,51,Green,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Elegant,Cute,everyday; comfy; vacation,3,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNHalterneckstripe1,291,7785,BYLxXcyq29Bip2MSj
striped halter dress,,,Light blue,No,1500,375,51,Aqua,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Womanly,Womanly,Elegant,Cute,everyday; comfy; vacation,4,Yes,A-line,N,For sale,1.0.0,Yes,TopsTexOnepieceAlineNHalterneckstripe3,291,7787,zyfDB5e3txdaoGB9Z
striped maxi dress,,,Red,No,1400,350,51,Red,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Elegant,Simple,everyday; vacation,1,Yes,A-long,N,For sale,1.0.0,Yes,TopsTexOnepieceAlongNStripe0,525,4729,6LWBteQMkif5vtx9T
striped maxi dress,,,Orange,No,1400,350,51,Orange,Aqua,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Elegant,Simple,everyday; vacation,2,Yes,A-long,N,For sale,1.0.0,Yes,TopsTexOnepieceAlongNStripe3,525,7784,S9mGKjrbgmatknCJp
striped maxi dress,,,Green,No,1400,350,51,Green,Pink,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Elegant,Simple,everyday; vacation,3,Yes,A-long,N,For sale,1.0.0,Yes,TopsTexOnepieceAlongNStripe2,525,7783,KWQLF7SKgSnFc9GzE
striped maxi dress,,,Blue,No,1400,350,51,Blue,Purple,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Elegant,Simple,everyday; vacation,4,Yes,A-long,N,For sale,1.0.0,Yes,TopsTexOnepieceAlongNStripe1,525,7782,khh4v9EEnS8wnEr6C
stylish jumpsuit,,,Gray,No,2100,525,51,Gray,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; work,1,Yes,Salopette,L,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteLAllinone1,695,9039,5FKvKz54hm723GK9B
stylish jumpsuit,,,Black,No,2100,525,51,Black,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; work,2,Yes,Salopette,L,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteLAllinone0,695,5350,noXLfbTbxoE67D4hA
stylish jumpsuit,,,Pink,No,2100,525,51,Pink,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; work,3,Yes,Salopette,L,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteLAllinone4,695,9042,94DmCuRGd4mFdGMyZ
stylish jumpsuit,,,Avocado,No,2100,525,51,Green,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; work,4,Yes,Salopette,L,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteLAllinone3,695,9041,TietcQ35K3xvXYrWv
stylish jumpsuit,,,Beige,No,2100,525,51,Beige,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; work,5,Yes,Salopette,L,For sale,1.0.0,Yes,TopsTexOnepieceSalopetteLAllinone2,695,9040,s5qhiuNxY7s3BAHC7
suit of lights,,,Black,No,2520,630,51,Black,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Elegant,sporty; theatrical; work,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBull0,204,3613,nksnAeQbzLJGgnWaf
suit of lights,,,Red,No,2520,630,51,Red,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Elegant,sporty; theatrical; work,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBull1,204,9508,e4QABcKg8zWZbQZuM
suit of lights,,,Pink,No,2520,630,51,Pink,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Elegant,sporty; theatrical; work,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBull4,204,9511,4ysGeSFH2FaZW7sPi
suit of lights,,,Green,No,2520,630,51,Green,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Elegant,sporty; theatrical; work,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBull3,204,9510,38XHCS3nmLXnthsPe
suit of lights,,,Blue,No,2520,630,51,Blue,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Elegant,sporty; theatrical; work,5,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLBull2,204,9509,tR83oeqzpe7Yw4Drf
suit with stand-up collar,,,White,No,1800,450,51,White,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Free,Cool,Simple,everyday; formal; work,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLHighcollar2,810,7570,HgHRXi8dLSbjsXwYE
suit with stand-up collar,,,Black,No,1800,450,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Free,Cool,Simple,everyday; formal; work,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLHighcollar0,810,5653,4Nq3p7TmykyKnqnBq
suit with stand-up collar,,,Avocado,No,1800,450,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Free,Cool,Simple,everyday; formal; work,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLHighcollar1,810,7569,ag8zvhRSMjHXZg72H
suit with stand-up collar,,,Beige,No,1800,450,51,Beige,Beige,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Autumn,NA,Free,Free,Cool,Simple,everyday; formal; work,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLHighcollar3,810,7571,BncnM5Ny97bTZPwYY
sunflower dress,,,White,No,1500,375,51,White,Yellow,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Cute,Active,everyday; fairy tale; vacation,1,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNSunflower0,363,4432,ez9RRPbuebxXe5dcF
sunflower dress,,,Orange,No,1500,375,51,Orange,Yellow,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Cute,Active,everyday; fairy tale; vacation,2,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNSunflower1,363,9428,pzCD5hEGe97653ZKB
sunflower dress,,,Navy blue,No,1500,375,51,Blue,Yellow,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Womanly,Womanly,Cute,Active,everyday; fairy tale; vacation,3,Yes,Balloon,N,For sale,1.0.0,Yes,TopsTexOnepieceBalloonNSunflower2,363,9429,iXPxerNqpsTjkwed6
superhero uniform,,,Black,No,3640,910,51,Gray,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,theatrical; work,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSuper2,396,9494,Nryqdz8jDL6ShaRst
superhero uniform,,,Red,No,3640,910,51,Red,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,theatrical; work,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSuper1,396,9493,ssWu6a3nftC77rCDn
superhero uniform,,,Green,No,3640,910,51,Green,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,theatrical; work,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSuper3,396,9495,3cCrJwA2zaZDr8ZmF
superhero uniform,,,Blue,No,3640,910,51,Blue,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,theatrical; work,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSuper0,396,4475,62LLmjmBRQSkAPSPT
suspender outfit,,,Black,No,1900,475,51,Black,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Cool,everyday; formal; party,1,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSuspenders3,239,8626,XQkDviKtvYmPYBtCp
suspender outfit,,,Pink,No,1900,475,51,Pink,Gray,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Cool,everyday; formal; party,2,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSuspenders2,239,8625,6gudRaQbCXiHwpA4J
suspender outfit,,,Light green,No,1900,475,51,Green,Beige,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,All Year,Free,Free,Elegant,Cool,everyday; formal; party,3,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSuspenders4,239,8627,3ezeLjvNrDStX9uew
suspender outfit,,,Gray,No,1900,475,51,Aqua,Blue,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Cool,everyday; formal; party,4,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSuspenders1,239,8624,uKvphqcJQ4avZXurv
suspender outfit,,,Blue,No,1900,475,51,Blue,Beige,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Cool,everyday; formal; party,5,Yes,Overall,L,For sale,1.0.0,Yes,TopsTexOnepieceOverallLSuspenders0,239,3707,YxBtGrK5ioQki5irk
sweater dress,,,Olive,No,1470,367,51,Green,Green,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Autumn,NA,Womanly,Womanly,Simple,Simple,everyday; comfy,1,Yes,Rib,L,For sale,1.0.0,Yes,TopsTexOnepieceRibLKnit0,9,3234,2v8jNW2Kh3H7nkZPg
sweater dress,,,Dark brown,No,1470,367,51,Brown,Brown,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Autumn,NA,Womanly,Womanly,Simple,Simple,everyday; comfy,2,Yes,Rib,L,For sale,1.0.0,Yes,TopsTexOnepieceRibLKnit2,9,4159,ujgvGBF88x82HtJzH
sweater dress,,,Beige,No,1470,367,51,Beige,Beige,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Autumn,NA,Womanly,Womanly,Simple,Simple,everyday; comfy,3,Yes,Rib,L,For sale,1.0.0,Yes,TopsTexOnepieceRibLKnit1,9,4158,Q87hhz8nTtAd9KJgB
sweet dress,,,White,No,2700,675,51,White,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Womanly,Simple,Gorgeous,fairy tale; party; theatrical,1,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHAngel0,512,4686,Yrv7bfwGNXfzrYZ3E
sweet dress,,,Purple,No,2700,675,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Spring,NA,Free,Womanly,Simple,Gorgeous,fairy tale; party; theatrical,2,Yes,Balloon,H,For sale,1.0.0,Yes,TopsTexOnepieceBalloonHAngel1,512,9496,JKFW5b6hhdpetxynw
sweetheart dress,,,Greige,No,1600,400,51,Gray,Red,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Winter,NA,Womanly,Womanly,Simple,Elegant,everyday; comfy,1,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLBustier3,232,9028,ESQDqdF8dFyo68Kr5
sweetheart dress,,,Moss green,No,1600,400,51,Green,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Winter,NA,Womanly,Womanly,Simple,Elegant,everyday; comfy,2,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLBustier4,232,9029,32n3WfzP7GQeGvBrE
sweetheart dress,,,Peacock blue,No,1600,400,51,Green,Orange,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Winter,NA,Womanly,Womanly,Simple,Elegant,everyday; comfy,3,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLBustier1,232,9026,edYDKbgKaiqGKWXDj
sweetheart dress,,,Navy blue,No,1600,400,51,Blue,Black,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Winter,NA,Womanly,Womanly,Simple,Elegant,everyday; comfy,4,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLBustier0,232,3696,oMeCzR5LtTqcAi46T
sweetheart dress,,,Beige,No,1600,400,51,Beige,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Winter,NA,Womanly,Womanly,Simple,Elegant,everyday; comfy,5,Yes,A-long,L,For sale,1.0.0,Yes,TopsTexOnepieceAlongLBustier2,232,9027,zwLZ9zybcGNDQmt9r
tango dress,,,Black,No,2600,650,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Womanly,Womanly,Gorgeous,Active,party; theatrical,1,Yes,Box,N,For sale,1.0.0,Yes,TopsTexOnepieceBoxNTango1,889,7881,7hhyw8RsefYkrtFgt
tango dress,,,Red,No,2600,650,51,Red,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Womanly,Womanly,Gorgeous,Active,party; theatrical,2,Yes,Box,N,For sale,1.0.0,Yes,TopsTexOnepieceBoxNTango0,889,5815,BprKNLQFLnCrqJcib
tango dress,,,Pink,No,2600,650,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Womanly,Womanly,Gorgeous,Active,party; theatrical,3,Yes,Box,N,For sale,1.0.0,Yes,TopsTexOnepieceBoxNTango2,889,7882,zZxLfPRGQtZN4suEN
